Date,Open,High,Low,Close,Adj Close,Volume
2018-08-10,165.500000,166.600006,156.139999,160.710007,157.058975,77700
2018-08-13,159.869995,167.059998,157.039993,166.220001,162.443848,113400
2018-08-14,165.720001,169.970001,164.110001,169.470001,165.620026,115500
2018-08-15,169.979996,173.509995,165.139999,172.460007,168.542053,166000
2018-08-16,172.899994,174.559998,168.149994,173.500000,169.558426,115400
2018-08-17,172.539993,175.940002,170.210007,174.809998,170.838684,76800
2018-08-20,174.570007,176.000000,171.190002,172.289993,168.375916,71500
2018-08-21,172.500000,174.539993,171.000000,173.020004,169.089340,67900
2018-08-22,172.490005,173.800003,171.160004,171.729996,167.828659,67000
2018-08-23,171.800003,173.449997,169.089996,169.509995,165.659058,83600
2018-08-24,169.039993,171.899994,168.389999,169.600006,165.747009,71100
2018-08-27,169.800003,172.440002,168.000000,168.029999,164.212677,43400
2018-08-28,167.869995,170.000000,164.639999,165.100006,161.349289,41200
2018-08-29,165.000000,167.000000,163.910004,165.350006,161.593582,47100
2018-08-30,164.779999,168.979996,164.779999,168.940002,165.102020,37800
2018-08-31,169.210007,170.860001,165.419998,169.559998,165.707962,176000
2018-09-04,168.820007,170.389999,165.619995,170.119995,166.255234,65700
2018-09-05,170.869995,174.990005,167.970001,174.029999,170.076385,59600
2018-09-06,174.990005,178.660004,169.830002,178.399994,174.347122,55200
2018-09-07,178.500000,180.000000,175.639999,178.860001,174.796646,82800
2018-09-10,179.000000,181.850006,178.000000,180.940002,176.829437,59900
2018-09-11,180.690002,182.149994,178.490005,181.179993,177.063965,22700
2018-09-12,181.289993,186.759995,179.860001,186.759995,182.517166,41700
2018-09-13,186.779999,186.779999,183.070007,184.000000,179.819870,26000
2018-09-14,184.000000,185.779999,182.759995,184.089996,179.907822,22600
2018-09-17,184.160004,185.979996,181.240005,183.869995,179.692841,31100
2018-09-18,183.880005,185.279999,181.000000,183.679993,179.507172,38000
2018-09-19,183.350006,184.970001,181.940002,182.770004,178.617859,34300
2018-09-20,183.089996,184.470001,183.089996,184.070007,179.888306,24600
2018-09-21,183.500000,184.490005,181.000000,181.220001,177.103027,52200
2018-09-24,181.720001,183.259995,175.009995,177.990005,173.946411,34600
2018-09-25,178.149994,178.740005,176.300003,176.889999,172.871399,19400
2018-09-26,177.039993,179.570007,175.970001,178.570007,174.513245,31300
2018-09-27,178.570007,180.759995,178.570007,180.059998,175.969406,15600
2018-09-28,180.020004,182.979996,179.300003,182.279999,178.138947,55300
2018-10-01,182.279999,182.279999,175.110001,175.710007,171.718216,47000
2018-10-02,175.699997,177.940002,170.860001,172.300003,168.385696,38200
2018-10-03,172.470001,175.009995,168.029999,168.770004,164.935898,52400
2018-10-04,168.910004,169.500000,166.419998,167.059998,163.264709,18900
2018-10-05,166.880005,169.160004,162.529999,164.309998,160.577194,30300
2018-10-08,164.360001,169.440002,164.360001,167.979996,164.163834,29800
2018-10-09,168.250000,171.000000,168.250000,168.460007,164.632965,25000
2018-10-10,168.500000,172.440002,167.830002,169.130005,165.287720,33300
2018-10-11,168.570007,170.639999,162.750000,163.199997,159.492432,30000
2018-10-12,163.750000,167.000000,160.509995,162.020004,158.339188,28100
2018-10-15,163.000000,166.940002,161.389999,162.270004,158.583542,27800
2018-10-16,163.000000,165.500000,162.039993,164.990005,161.241776,21200
2018-10-17,164.759995,165.410004,161.440002,163.429993,159.717178,19500
2018-10-18,163.320007,163.320007,160.190002,161.110001,157.449921,19200
2018-10-19,161.149994,164.039993,161.149994,162.779999,159.081955,28400
2018-10-22,162.979996,165.850006,161.149994,165.149994,161.398117,23900
2018-10-23,163.100006,166.550003,161.889999,165.679993,161.916061,20100
2018-10-24,165.809998,173.419998,163.160004,168.940002,165.102020,41000
2018-10-25,169.190002,169.190002,164.809998,167.169998,163.614380,31900
2018-10-26,165.490005,166.979996,162.179993,165.899994,162.371353,16800
2018-10-29,167.360001,168.360001,165.220001,168.250000,164.671356,19200
2018-10-30,169.250000,174.429993,165.330002,174.320007,170.612274,43400
2018-10-31,174.490005,175.100006,170.100006,172.630005,168.958206,43400
2018-11-01,173.160004,176.419998,171.789993,173.169998,169.486771,35000
2018-11-02,173.750000,176.610001,172.779999,174.479996,170.768906,37200
2018-11-05,174.740005,176.570007,172.759995,175.770004,172.031448,40900
2018-11-06,175.910004,183.729996,175.910004,179.830002,176.005127,52100
2018-11-07,179.899994,182.320007,176.669998,179.949997,176.122528,28900
2018-11-08,182.119995,184.860001,174.440002,182.389999,178.510651,55300
2018-11-09,183.449997,194.330002,182.759995,192.399994,188.307693,82000
2018-11-12,192.399994,194.029999,188.350006,189.669998,185.635803,37200
2018-11-13,191.389999,192.529999,187.619995,189.880005,185.841324,40200
2018-11-14,191.070007,193.330002,187.539993,189.649994,185.616196,29000
2018-11-15,189.759995,193.880005,189.309998,193.500000,189.384293,25700
2018-11-16,192.399994,194.960007,190.960007,193.970001,189.844330,31900
2018-11-19,193.970001,199.919998,193.940002,198.669998,194.444336,49700
2018-11-20,198.979996,199.080002,194.610001,195.320007,191.165634,33600
2018-11-21,195.320007,199.339996,195.320007,198.190002,193.974564,19000
2018-11-23,198.080002,200.320007,196.949997,199.779999,195.530762,14000
2018-11-26,200.000000,203.020004,195.750000,199.440002,195.197968,40200
2018-11-27,199.429993,205.139999,198.660004,205.139999,200.776749,41800
2018-11-28,205.770004,221.830002,205.350006,214.000000,209.448318,83900
2018-11-29,213.000000,217.759995,207.300003,208.029999,203.605270,42000
2018-11-30,207.649994,213.300003,207.050003,212.520004,207.999817,34400
2018-12-03,214.759995,217.139999,207.119995,216.910004,212.296432,43800
2018-12-04,216.880005,216.880005,209.889999,212.320007,207.804047,47300
2018-12-06,209.690002,215.600006,204.169998,215.050003,210.475937,35600
2018-12-07,213.619995,219.240005,213.600006,218.149994,213.510056,32200
2018-12-10,217.490005,219.889999,214.399994,218.949997,214.292999,22500
2018-12-11,220.000000,220.000000,213.110001,213.119995,208.587036,37800
2018-12-12,213.940002,218.350006,213.940002,216.380005,211.777664,28200
2018-12-13,216.619995,217.759995,212.410004,214.990005,210.417236,30600
2018-12-14,214.139999,216.630005,208.039993,210.149994,205.680191,23700
2018-12-17,209.380005,209.380005,201.880005,202.100006,197.801392,26600
2018-12-18,203.160004,204.410004,198.009995,199.300003,195.060944,28500
2018-12-19,199.500000,199.500000,187.149994,189.440002,185.410660,34800
2018-12-20,188.660004,190.830002,185.000000,188.809998,184.794083,30200
2018-12-21,187.360001,196.259995,177.800003,180.389999,176.553192,183300
2018-12-24,176.520004,176.960007,172.309998,172.309998,168.645035,21500
2018-12-26,169.350006,176.690002,166.669998,175.830002,172.090164,45400
2018-12-27,174.270004,178.339996,173.240005,176.589996,172.833984,18600
2018-12-28,177.139999,183.169998,176.100006,179.550003,175.731064,31800
2018-12-31,179.690002,180.940002,173.759995,177.380005,173.607208,28800
2019-01-02,175.839996,181.000000,172.500000,180.110001,176.279114,39900
2019-01-03,180.100006,203.589996,177.449997,177.889999,174.106339,27200
2019-01-04,178.839996,183.970001,178.160004,181.889999,178.021286,29100
2019-01-07,182.199997,188.389999,180.029999,185.470001,181.525131,34500
2019-01-08,187.330002,194.229996,186.190002,191.470001,187.397507,27200
2019-01-09,192.160004,196.440002,192.080002,193.320007,189.208160,41500
2019-01-10,194.259995,203.229996,193.429993,199.610001,195.364365,55100
2019-01-11,199.600006,208.660004,198.830002,208.660004,204.221878,31100
2019-01-14,207.300003,207.300003,199.000000,200.660004,196.392029,47900
2019-01-15,201.160004,203.580002,200.119995,201.339996,197.057587,26800
2019-01-16,201.509995,203.100006,197.919998,199.110001,194.875031,28400
2019-01-17,199.589996,205.240005,198.500000,205.240005,200.874649,38600
2019-01-18,204.759995,209.880005,200.759995,207.449997,203.037613,18200
2019-01-22,208.000000,209.500000,204.270004,208.110001,203.683548,22300
2019-01-23,207.619995,214.429993,205.759995,213.809998,209.262344,20900
2019-01-24,212.080002,216.639999,210.850006,213.759995,209.458282,17300
2019-01-25,213.210007,217.949997,211.199997,211.619995,207.361389,26600
2019-01-28,212.000000,213.169998,203.809998,211.360001,207.106613,17300
2019-01-29,211.669998,211.979996,209.270004,210.449997,206.214935,14200
2019-01-30,210.000000,213.630005,209.059998,211.750000,207.488785,13800
2019-01-31,211.429993,215.860001,207.580002,215.800003,211.457275,19600
2019-02-01,216.649994,217.000000,212.669998,216.990005,212.623337,14500
2019-02-04,216.550003,220.610001,215.649994,220.000000,215.572754,39700
2019-02-05,219.699997,220.729996,215.250000,217.130005,212.760498,15200
2019-02-06,217.270004,218.699997,215.490005,218.000000,213.612991,11000
2019-02-07,217.169998,222.229996,217.169998,220.500000,216.062668,32100
2019-02-08,219.130005,222.000000,218.000000,220.770004,216.327225,13400
2019-02-11,220.809998,224.610001,220.809998,224.610001,220.089981,28000
2019-02-12,225.000000,226.570007,222.000000,224.880005,220.354523,21600
2019-02-13,225.000000,227.000000,224.020004,225.929993,221.383408,14100
2019-02-14,224.350006,226.899994,221.619995,226.479996,221.922318,21300
2019-02-15,227.190002,229.500000,225.179993,225.179993,220.648468,39100
2019-02-19,225.039993,227.660004,223.559998,224.000000,219.492233,26200
2019-02-20,224.710007,228.000000,224.169998,225.139999,220.609299,21000
2019-02-21,224.110001,227.800003,223.100006,226.779999,222.216324,18700
2019-02-22,226.720001,230.000000,226.020004,226.839996,222.275085,34100
2019-02-25,227.000000,227.800003,218.309998,218.800003,214.396835,34500
2019-02-26,218.000000,219.070007,210.000000,211.960007,207.694565,47000
2019-02-27,214.839996,230.339996,211.270004,229.160004,224.548416,66400
2019-02-28,230.350006,250.460007,229.500000,247.860001,242.872070,51900
2019-03-01,247.020004,251.940002,239.600006,248.199997,243.205246,55900
2019-03-04,249.990005,252.729996,243.710007,244.850006,239.922668,47700
2019-03-05,243.910004,250.899994,236.199997,248.419998,243.420807,44900
2019-03-06,249.300003,252.589996,244.699997,250.509995,245.468750,48600
2019-03-07,250.500000,253.240005,247.979996,247.979996,242.989685,17100
2019-03-08,246.830002,249.750000,240.000000,248.600006,243.597168,18800
2019-03-11,247.220001,256.660004,247.220001,256.010010,250.858093,33800
2019-03-12,256.109985,259.059998,254.539993,254.910004,249.780228,32900
2019-03-13,254.610001,259.720001,254.610001,258.019989,252.827606,22900
2019-03-14,258.440002,258.640015,255.210007,256.239990,251.083450,17600
2019-03-15,256.359985,259.709991,254.410004,257.750000,252.563065,45600
2019-03-18,258.220001,261.700012,255.229996,258.540009,253.337143,32500
2019-03-19,259.790009,261.500000,255.529999,258.959991,253.748718,32400
2019-03-20,258.720001,262.290009,258.589996,258.589996,253.386169,30300
2019-03-21,258.309998,266.540009,258.250000,260.649994,255.404678,32900
2019-03-22,260.070007,263.000000,257.470001,259.250000,254.032898,26000
2019-03-25,259.269989,264.149994,256.579987,262.970001,257.678009,21700
2019-03-26,265.000000,282.380005,260.010010,281.010010,275.355011,60900
2019-03-27,280.000000,280.000000,270.109985,277.660004,272.072388,62700
2019-03-28,276.829987,286.920013,274.250000,283.970001,278.255432,42200
2019-03-29,284.910004,293.070007,284.679993,287.829987,282.037781,46200
2019-04-01,289.339996,289.920013,278.070007,280.799988,275.149231,65400
2019-04-02,279.720001,283.660004,273.809998,283.660004,277.951630,42600
2019-04-03,283.559998,292.890015,283.559998,285.790009,280.038788,52400
2019-04-04,289.290009,294.709991,287.200012,294.670013,288.740112,43100
2019-04-05,292.500000,299.880005,292.000000,296.799988,290.827209,66100
2019-04-08,295.839996,297.100006,290.100006,291.220001,285.359528,47800
2019-04-09,290.549988,294.010010,289.989990,291.619995,285.751434,50400
2019-04-10,291.170013,299.000000,290.179993,294.700012,288.769562,60000
2019-04-11,295.399994,297.019989,292.420013,293.660004,287.750427,36100
2019-04-12,294.709991,296.000000,290.000000,290.510010,284.663818,37800
2019-04-15,290.510010,299.010010,290.510010,298.149994,292.150116,34300
2019-04-16,299.320007,302.000000,293.339996,295.670013,289.719971,39300
2019-04-17,296.250000,297.600006,289.000000,294.730011,288.798950,39600
2019-04-18,295.029999,302.709991,293.200012,302.089996,296.010742,34500
2019-04-22,302.149994,308.239990,301.779999,303.980011,297.862762,49300
2019-04-23,304.670013,310.000000,303.000000,309.390015,303.163849,40100
2019-04-24,309.309998,324.899994,306.390015,320.399994,313.952362,54000
2019-04-25,320.160004,334.690002,319.450012,332.500000,326.063232,50500
2019-04-26,334.000000,342.950012,328.850006,331.570007,325.151184,56500
2019-04-29,330.329987,339.450012,327.600006,328.000000,321.650330,42600
2019-04-30,328.290009,329.630005,321.899994,325.029999,318.737854,62100
2019-05-01,325.529999,331.609985,320.730011,328.209991,321.856293,70100
2019-05-02,328.529999,334.589996,322.070007,328.500000,322.140656,44100
2019-05-03,330.000000,336.709991,327.720001,333.899994,327.436127,73600
2019-05-06,329.130005,339.869995,321.299988,339.290009,332.721771,49500
2019-05-07,337.260010,346.309998,323.890015,339.589996,333.015991,108400
2019-05-08,331.109985,367.220001,328.209991,358.649994,351.706940,114000
2019-05-09,358.279999,371.450012,352.350006,369.529999,362.376404,83100
2019-05-10,369.880005,390.859985,369.880005,386.809998,379.321869,112000
2019-05-13,382.230011,404.250000,377.250000,399.859985,392.119171,103600
2019-05-14,402.179993,413.390015,363.950012,364.500000,357.443726,210700
2019-05-15,363.000000,363.000000,310.209991,326.220001,319.904755,248900
2019-05-16,325.510010,350.750000,316.799988,324.940002,318.649628,200400
2019-05-17,321.690002,338.000000,310.010010,313.049988,306.989807,230300
2019-05-20,312.000000,314.679993,294.799988,313.890015,307.813507,176900
2019-05-21,315.500000,323.380005,308.589996,310.549988,304.538086,122200
2019-05-22,311.790009,320.179993,306.130005,318.730011,312.559784,79300
2019-05-23,317.899994,319.029999,301.350006,304.399994,298.507233,123000
2019-05-24,306.359985,311.190002,303.459991,307.339996,301.390289,66400
2019-05-28,307.040009,314.000000,304.000000,305.660004,299.742767,89400
2019-05-29,305.000000,308.269989,297.920013,306.200012,300.272400,59300
2019-05-30,305.989990,312.859985,301.500000,311.730011,305.695313,63800
2019-05-31,309.619995,309.619995,300.299988,302.010010,296.163483,61400
2019-06-03,301.899994,304.010010,294.130005,298.459991,292.682159,75500
2019-06-04,299.000000,300.000000,291.230011,295.989990,290.260010,85500
2019-06-05,297.579987,312.000000,296.820007,308.790009,302.812225,83300
2019-06-06,309.880005,314.140015,309.820007,311.049988,305.028473,33700
2019-06-07,313.929993,317.470001,310.390015,310.529999,304.518616,40700
2019-06-10,310.799988,314.750000,308.000000,312.429993,306.381714,54200
2019-06-11,313.720001,324.000000,312.000000,317.589996,311.441833,56900
2019-06-12,317.589996,321.029999,310.470001,310.850006,304.832306,37000
2019-06-13,312.320007,318.369995,312.000000,314.130005,308.048889,35100
2019-06-14,314.899994,318.119995,303.579987,306.980011,301.037262,57300
2019-06-17,307.519989,313.000000,303.709991,310.339996,304.332214,59800
2019-06-18,312.380005,316.000000,303.079987,303.899994,298.016907,62100
2019-06-19,303.420013,305.000000,295.350006,299.799988,293.996277,82800
2019-06-20,300.299988,305.079987,297.000000,301.750000,295.908508,47000
2019-06-21,300.769989,302.459991,298.250000,302.420013,296.565582,53100
2019-06-24,302.609985,303.750000,296.000000,297.549988,291.789795,35400
2019-06-25,298.809998,304.600006,298.679993,300.109985,294.300262,36400
2019-06-26,301.480011,301.480011,292.339996,292.339996,286.680664,41500
2019-06-27,292.230011,302.290009,291.619995,301.929993,296.085052,56000
2019-06-28,300.929993,301.299988,297.619995,299.250000,293.456970,75000
2019-07-01,300.019989,311.390015,299.920013,311.130005,305.106934,44800
2019-07-02,311.489990,313.739990,308.119995,312.880005,306.823090,58800
2019-07-03,311.640015,316.510010,310.709991,315.000000,308.901978,25000
2019-07-05,315.000000,321.540009,308.179993,318.399994,312.236145,65600
2019-07-08,317.959991,319.010010,309.269989,310.489990,304.479279,63400
2019-07-09,314.869995,314.869995,305.670013,308.880005,302.900452,62400
2019-07-10,309.829987,317.200012,307.799988,311.619995,305.587372,107200
2019-07-11,311.929993,313.399994,304.019989,305.850006,299.929230,91700
2019-07-12,306.149994,306.279999,302.399994,304.649994,298.752319,54000
2019-07-15,304.720001,307.239990,303.369995,304.559998,298.664093,35600
2019-07-16,304.359985,305.220001,301.399994,302.940002,297.075500,24400
2019-07-17,303.239990,304.230011,299.570007,300.260010,294.447388,28200
2019-07-18,300.320007,303.000000,295.609985,297.200012,291.446564,32600
2019-07-19,295.670013,299.480011,290.760010,291.269989,285.631378,45800
2019-07-22,292.420013,296.399994,290.000000,292.859985,287.190582,41800
2019-07-23,294.040009,297.190002,288.040009,289.769989,284.160431,46600
2019-07-24,289.440002,290.519989,287.000000,290.279999,284.660553,35100
2019-07-25,290.410004,290.799988,288.350006,289.679993,284.317017,38500
2019-07-26,290.500000,296.000000,290.500000,293.000000,287.575531,64200
2019-07-29,293.079987,298.390015,290.089996,292.720001,287.300720,82900
2019-07-30,292.010010,296.989990,292.010010,294.450012,288.998688,66300
2019-07-31,294.480011,296.600006,290.010010,293.529999,288.095734,70000
2019-08-01,294.390015,296.209991,287.709991,288.329987,282.991943,85600
2019-08-02,287.429993,294.720001,283.459991,292.600006,287.182953,65200
2019-08-05,291.440002,291.440002,277.640015,280.279999,275.091034,90600
2019-08-06,281.950012,298.970001,281.950012,293.440002,288.007446,88200
2019-08-07,301.359985,360.000000,300.989990,324.790009,318.777069,368000
2019-08-08,326.100006,338.149994,323.600006,336.549988,330.319305,167300
2019-08-09,335.500000,338.920013,328.040009,333.760010,327.580933,66400
2019-08-12,333.730011,350.869995,332.660004,346.500000,340.085083,76500
2019-08-13,347.799988,356.119995,345.459991,352.130005,345.610870,59300
2019-08-14,346.160004,353.230011,343.390015,347.529999,341.095978,75500
2019-08-15,349.769989,360.910004,346.910004,356.929993,350.321991,63900
2019-08-16,357.140015,366.000000,355.179993,364.809998,358.056091,43600
2019-08-19,367.149994,382.510010,367.149994,368.910004,362.080170,112000
2019-08-20,369.040009,375.989990,363.119995,365.820007,359.047394,78400
2019-08-21,370.230011,371.130005,344.290009,349.600006,343.127686,104300
2019-08-22,349.149994,360.769989,342.980011,355.690002,349.104980,65900
2019-08-23,354.670013,358.500000,339.170013,339.170013,332.890808,64500
2019-08-26,341.709991,348.000000,337.609985,338.700012,332.429474,73100
2019-08-27,339.359985,343.950012,333.869995,339.820007,333.528717,84300
2019-08-28,340.500000,349.750000,339.529999,345.910004,339.506042,88800
2019-08-29,348.839996,352.279999,345.910004,346.600006,340.183228,56000
2019-08-30,348.899994,350.980011,334.140015,336.609985,330.378174,53600
2019-09-03,335.130005,341.209991,332.339996,333.709991,327.531830,57600
2019-09-04,335.630005,335.630005,311.440002,312.799988,307.009003,104100
2019-09-05,315.000000,316.730011,302.320007,305.829987,300.167999,80400
2019-09-06,306.470001,309.989990,295.329987,298.510010,292.983551,104200
2019-09-09,300.489990,300.489990,286.519989,292.450012,287.035736,124800
2019-09-10,291.739990,291.739990,282.260010,289.269989,283.914612,98500
2019-09-11,290.540009,298.000000,290.540009,294.630005,289.175415,69900
2019-09-12,296.049988,300.910004,295.640015,300.170013,294.612823,81500
2019-09-13,299.500000,301.890015,289.220001,290.959991,285.573303,61200
2019-09-16,289.239990,297.850006,285.750000,286.980011,281.667084,156200
2019-09-17,287.170013,289.399994,280.329987,286.059998,280.764099,121900
2019-09-18,294.350006,298.549988,285.000000,298.029999,292.512360,111200
2019-09-19,298.040009,314.489990,298.040009,301.380005,295.800446,99100
2019-09-20,300.399994,302.700012,292.040009,294.100006,288.655121,77300
2019-09-23,295.899994,301.950012,294.790009,294.869995,289.410950,42600
2019-09-24,297.579987,300.209991,292.529999,295.649994,290.176483,55600
2019-09-25,296.750000,299.470001,295.260010,296.709991,291.216858,42800
2019-09-26,296.510010,301.329987,296.160004,300.000000,294.446014,68600
2019-09-27,300.209991,305.429993,297.320007,301.160004,295.584595,59500
2019-09-30,301.269989,304.809998,298.230011,303.869995,298.244263,43100
2019-10-01,305.000000,305.980011,298.119995,302.230011,296.634735,39200
2019-10-02,300.200012,303.440002,292.010010,293.359985,287.928925,40200
2019-10-03,294.239990,297.299988,288.910004,293.420013,287.987823,50600
2019-10-04,294.500000,307.730011,294.470001,307.200012,301.512634,73200
2019-10-07,305.279999,305.279999,299.190002,301.809998,296.222473,38500
2019-10-08,300.850006,301.600006,294.179993,294.940002,289.479736,33500
2019-10-09,296.260010,296.470001,291.630005,294.829987,289.371674,25700
2019-10-10,294.829987,298.130005,291.809998,293.859985,288.419647,42300
2019-10-11,295.630005,297.130005,291.649994,292.399994,286.986664,30300
2019-10-14,292.600006,293.299988,285.549988,290.940002,285.553741,31500
2019-10-15,292.140015,294.450012,287.359985,287.829987,282.501282,43200
2019-10-16,287.920013,291.190002,285.000000,291.190002,285.799133,29300
2019-10-17,291.940002,295.299988,291.239990,291.890015,286.486145,33500
2019-10-18,292.049988,293.149994,287.010010,287.299988,281.981049,34700
2019-10-21,289.170013,294.130005,285.140015,290.649994,285.269012,64400
2019-10-22,290.809998,290.809998,279.480011,281.279999,276.072540,47300
2019-10-23,282.000000,282.000000,266.010010,271.190002,266.169342,86900
2019-10-24,272.679993,280.279999,270.269989,276.769989,271.896637,30700
2019-10-25,276.640015,280.000000,270.859985,272.079987,267.289246,29500
2019-10-28,273.350006,277.140015,271.109985,271.760010,266.974945,40400
2019-10-29,271.869995,275.160004,270.350006,271.160004,266.385468,30100
2019-10-30,270.829987,276.459991,269.000000,275.779999,270.924164,29500
2019-10-31,276.399994,276.399994,270.000000,274.359985,269.529114,35300
2019-11-01,273.630005,276.420013,270.619995,273.000000,268.193115,26800
2019-11-04,273.000000,274.649994,260.829987,262.100006,257.485016,44800
2019-11-05,262.790009,267.230011,256.500000,265.200012,260.530426,60100
2019-11-06,266.000000,276.250000,262.940002,266.700012,262.003967,128900
2019-11-07,268.489990,271.970001,261.920013,264.850006,260.186584,43000
2019-11-08,265.500000,273.200012,264.500000,272.149994,267.358032,54100
2019-11-11,272.690002,278.470001,269.079987,272.459991,267.662567,51300
2019-11-12,272.600006,277.500000,270.329987,276.100006,271.238495,45700
2019-11-13,275.350006,276.500000,269.820007,274.149994,269.322784,40200
2019-11-14,273.670013,277.989990,272.750000,275.309998,270.462463,32600
2019-11-15,276.279999,276.279999,271.489990,275.000000,270.157867,34000
2019-11-18,274.959991,277.329987,271.510010,272.750000,267.947540,35300
2019-11-19,273.049988,276.579987,272.660004,273.049988,268.242218,28400
2019-11-20,273.130005,277.000000,268.100006,270.910004,266.139893,43200
2019-11-21,271.079987,284.970001,270.000000,284.239990,279.235168,70300
2019-11-22,284.859985,284.950012,271.779999,271.779999,266.994507,55500
2019-11-25,271.279999,275.959991,271.279999,271.910004,267.122314,43300
2019-11-26,273.779999,276.130005,271.910004,273.540009,268.723572,30200
2019-11-27,273.899994,275.450012,272.049988,274.959991,270.118591,18200
2019-11-29,275.019989,275.019989,270.040009,270.160004,265.403137,11100
2019-12-02,270.000000,271.000000,262.899994,269.640015,264.892303,44300
2019-12-03,268.839996,271.799988,268.480011,270.029999,265.275330,28800
2019-12-04,270.709991,276.700012,270.709991,276.070007,271.209045,28100
2019-12-05,276.179993,278.000000,271.769989,273.910004,269.087097,30300
2019-12-06,276.690002,279.350006,272.440002,278.459991,273.556946,32300
2019-12-09,275.670013,281.929993,273.489990,274.299988,269.470184,27700
2019-12-10,273.839996,277.609985,272.950012,277.609985,272.721893,27400
2019-12-11,278.429993,279.839996,273.000000,273.859985,269.037903,33800
2019-12-12,273.359985,277.820007,271.850006,273.059998,268.252014,43800
2019-12-13,272.519989,278.510010,272.019989,277.019989,272.142242,26400
2019-12-16,277.040009,280.720001,273.470001,275.500000,270.649048,36000
2019-12-17,276.899994,279.500000,274.760010,278.100006,273.203278,25200
2019-12-18,278.179993,279.170013,273.880005,274.570007,269.735413,26100
2019-12-19,274.390015,275.500000,272.750000,272.839996,268.035858,42800
2019-12-20,274.220001,284.769989,274.200012,282.649994,277.673157,190100
2019-12-23,282.940002,285.989990,278.950012,284.799988,279.785278,31800
2019-12-24,284.559998,288.019989,282.000000,286.440002,281.396454,23900
2019-12-26,286.450012,295.000000,286.450012,292.640015,287.487274,90500
2019-12-27,293.149994,295.559998,291.299988,293.649994,288.479431,34600
2019-12-30,293.179993,293.179993,285.019989,289.000000,283.911316,35600
2019-12-31,288.579987,290.750000,283.130005,284.049988,279.048523,41900
2020-01-02,285.739990,286.290009,277.329987,282.399994,277.427521,42300
2020-01-03,279.769989,287.359985,277.480011,285.760010,280.728363,37500
2020-01-06,284.049988,286.500000,281.640015,282.010010,277.044434,29300
2020-01-07,281.320007,282.559998,275.380005,279.160004,274.244629,42400
2020-01-08,278.559998,281.700012,275.760010,277.260010,272.378082,24800
2020-01-09,278.100006,282.369995,276.000000,276.459991,271.592133,38500
2020-01-10,278.079987,278.079987,275.000000,275.019989,270.177460,36400
2020-01-13,276.000000,282.029999,276.000000,280.690002,275.747650,33500
2020-01-14,279.000000,281.600006,275.760010,277.429993,272.545013,36800
2020-01-15,277.429993,282.160004,277.049988,278.200012,273.301544,37400
2020-01-16,280.000000,286.500000,279.410004,286.350006,281.308014,46800
2020-01-17,286.980011,289.589996,278.510010,279.299988,274.382141,43800
2020-01-21,279.299988,281.500000,278.000000,280.790009,275.845886,23500
2020-01-22,280.790009,283.790009,279.989990,281.839996,276.877350,21400
2020-01-23,281.399994,282.799988,278.079987,278.079987,273.426147,26000
2020-01-24,279.070007,279.070007,272.649994,276.220001,271.597260,35900
2020-01-27,272.420013,280.000000,272.420013,276.429993,271.803772,45600
2020-01-28,277.279999,278.600006,275.010010,275.010010,270.407532,24600
2020-01-29,275.820007,276.700012,274.040009,274.040009,269.453766,50400
2020-01-30,272.899994,277.750000,272.899994,277.079987,272.442841,29300
2020-01-31,277.119995,277.809998,270.260010,270.809998,266.277863,32100
2020-02-03,272.230011,278.000000,272.230011,276.480011,271.852905,48000
2020-02-04,277.450012,280.250000,276.589996,277.690002,273.042664,37500
2020-02-05,279.000000,281.850006,272.630005,274.519989,269.925720,34100
2020-02-06,275.869995,277.890015,275.500000,276.799988,272.167572,29700
2020-02-07,275.500000,281.609985,275.500000,279.359985,274.684753,21300
2020-02-10,278.989990,281.880005,276.510010,280.100006,275.412384,24200
2020-02-11,280.100006,282.829987,278.500000,282.119995,277.398560,34000
2020-02-12,283.649994,283.649994,280.010010,280.980011,276.277649,23200
2020-02-13,279.690002,289.000000,279.500000,287.500000,282.688507,33300
2020-02-14,287.309998,292.000000,281.010010,281.010010,276.307159,37000
2020-02-18,280.959991,291.399994,276.820007,277.500000,272.855835,42500
2020-02-19,280.170013,282.000000,276.410004,276.579987,271.951172,29800
2020-02-20,276.070007,278.929993,273.000000,273.970001,269.384918,31800
2020-02-21,273.690002,275.489990,271.269989,273.679993,269.099762,24100
2020-02-24,269.880005,270.649994,264.049988,265.239990,260.801056,29300
2020-02-25,266.130005,270.070007,253.089996,255.979996,251.695999,70100
2020-02-26,240.009995,244.899994,203.479996,210.000000,206.485519,195000
2020-02-27,207.500000,210.000000,200.520004,201.020004,197.655823,87400
2020-02-28,198.580002,202.169998,190.429993,196.380005,193.093460,104800
2020-03-02,202.589996,226.000000,202.589996,221.020004,217.321106,154700
2020-03-03,224.860001,235.710007,206.000000,211.960007,208.412704,102600
2020-03-04,217.479996,221.979996,206.020004,215.990005,212.375259,95900
2020-03-05,211.750000,214.860001,202.669998,206.460007,203.004761,56100
2020-03-06,203.809998,208.699997,201.100006,206.050003,202.601593,45300
2020-03-09,200.009995,200.509995,193.500000,198.600006,195.276306,79300
2020-03-10,205.320007,218.509995,200.000000,218.139999,214.489288,102200
2020-03-11,213.710007,213.710007,199.270004,206.000000,202.552460,91700
2020-03-12,195.000000,205.000000,188.809998,203.529999,200.123825,104200
